timestamp,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-11 00:00:00+00:00,41583.43,41822.49,41593.7,41878.78,869.74,23890,False,False
2022-01-11 01:00:00+00:00,41544.64,41593.69,41928.82,42062.91,1240.96,28172,False,False
2022-01-11 02:00:00+00:00,41818.18,41928.82,42173.77,42400.01,1875.34,38772,False,False
2022-01-11 03:00:00+00:00,42056.8,42173.77,42277.98,42277.99,948.11,25826,False,False
2022-01-11 04:00:00+00:00,42123.03,42277.99,42304.65,42387.78,1170.51,27207,False,False
2022-01-11 05:00:00+00:00,42021.71,42304.65,42110.0,42315.79,897.64,22184,False,False
2022-01-11 06:00:00+00:00,41971.37,42110.0,42105.0,42232.68,990.31,22349,False,False
2022-01-11 07:00:00+00:00,42069.73,42104.99,42211.05,42280.0,824.67,21916,False,False
2022-01-11 08:00:00+00:00,41930.01,42212.21,41991.78,42627.66,2197.69,44849,False,False
2022-01-11 09:00:00+00:00,41843.13,41991.78,41984.8,42148.04,1058.94,26809,False,False
2022-01-11 10:00:00+00:00,41575.0,41984.79,41631.02,42066.61,1544.92,37213,False,False
2022-01-11 11:00:00+00:00,41584.86,41631.02,41809.99,41944.0,1271.08,32569,False,False
2022-01-11 12:00:00+00:00,41722.23,41809.99,41812.69,41956.45,946.89,28924,False,False
2022-01-11 13:00:00+00:00,41586.03,41812.7,41701.52,41899.0,1163.92,32470,False,False
2022-01-11 14:00:00+00:00,41268.93,41700.74,41642.0,41823.01,2261.46,49575,False,False
2022-01-11 15:00:00+00:00,41440.69,41639.51,41733.93,42200.0,2972.86,59215,False,False
2022-01-11 16:00:00+00:00,41680.44,41733.92,42705.24,42925.07,4848.73,89231,False,False
2022-01-11 17:00:00+00:00,42319.24,42705.24,42549.01,43100.0,4190.86,76744,False,False
2022-01-11 18:00:00+00:00,42353.07,42549.01,42755.0,42916.97,1416.65,37603,False,False
2022-01-11 19:00:00+00:00,42595.68,42754.99,42972.05,43086.7,1440.45,33658,False,False
2022-01-11 20:00:00+00:00,42692.19,42972.04,42800.38,43095.26,1219.6,30891,False,False
2022-01-11 21:00:00+00:00,42643.74,42797.62,42659.2,42823.69,702.1,21764,False,False
2022-01-11 22:00:00+00:00,42597.41,42664.71,42713.13,42776.14,561.86,20909,False,False
2022-01-11 23:00:00+00:00,42633.97,42713.12,42729.29,42886.28,681.14,20523,False,False
2022-01-12 00:00:00+00:00,42578.02,42729.29,42675.0,42965.0,1004.91,28912,False,False
2022-01-12 01:00:00+00:00,42562.2,42675.03,42626.05,42769.06,724.94,22874,False,False
2022-01-12 02:00:00+00:00,42450.0,42626.04,42559.33,42712.29,725.31,23001,False,False
2022-01-12 03:00:00+00:00,42494.72,42559.34,42605.02,42679.76,631.48,19488,False,False
2022-01-12 04:00:00+00:00,42518.97,42605.01,42629.9,42733.87,784.29,23027,False,False
2022-01-12 05:00:00+00:00,42560.0,42629.91,42705.51,42773.64,652.0,20936,False,False
2022-01-12 06:00:00+00:00,42600.01,42705.51,42675.55,42867.55,951.68,27468,False,False
2022-01-12 07:00:00+00:00,42463.13,42675.54,42561.67,42675.55,948.81,28321,False,False
2022-01-12 08:00:00+00:00,42508.69,42561.66,42603.51,42717.57,869.58,27713,False,False
2022-01-12 09:00:00+00:00,42565.99,42603.51,42796.83,42909.92,1281.03,33778,False,False
2022-01-12 10:00:00+00:00,42735.2,42796.84,42765.18,42990.01,1451.63,36876,False,False
2022-01-12 11:00:00+00:00,42683.21,42765.18,42935.92,43443.6,2646.33,57152,False,False
2022-01-12 12:00:00+00:00,42874.01,42935.92,43285.51,43301.5,2409.06,52807,False,False
2022-01-12 13:00:00+00:00,43187.6,43285.52,43920.97,44078.4,5227.41,92147,False,False
2022-01-12 14:00:00+00:00,43676.18,43920.96,43849.54,43957.0,2481.52,53026,False,False
2022-01-12 15:00:00+00:00,43401.01,43849.55,43560.29,43933.0,2155.48,52787,False,False
2022-01-12 16:00:00+00:00,43317.0,43560.29,43611.02,43688.5,1613.92,44939,False,False
2022-01-12 17:00:00+00:00,43481.73,43611.03,43841.57,43867.19,1161.08,33830,False,False
2022-01-12 18:00:00+00:00,43567.26,43841.56,43589.98,43886.26,1048.29,29698,False,False
2022-01-12 19:00:00+00:00,43526.3,43589.97,43743.11,43760.94,778.37,26051,False,False
2022-01-12 20:00:00+00:00,43629.39,43743.1,43819.17,43993.66,1258.23,28778,False,False
2022-01-12 21:00:00+00:00,43734.55,43819.16,43773.09,44322.0,1786.14,44108,False,False
2022-01-12 22:00:00+00:00,43742.97,43776.6,43842.95,43948.99,574.66,21993,False,False
2022-01-12 23:00:00+00:00,43817.35,43842.94,43902.66,44032.19,777.16,22214,False,False
2022-01-13 00:00:00+00:00,43670.0,43902.65,43720.0,44075.42,1234.17,30009,False,False
2022-01-13 01:00:00+00:00,43516.92,43720.0,43548.57,43808.88,992.53,28106,False,False
2022-01-13 02:00:00+00:00,43534.07,43548.58,43587.63,43684.28,615.46,21901,False,False
2022-01-13 03:00:00+00:00,43422.72,43587.62,43509.93,43646.87,1137.48,31342,False,False
2022-01-13 04:00:00+00:00,43483.2,43505.99,43623.02,43719.99,849.79,28919,False,False
2022-01-13 05:00:00+00:00,43579.36,43623.01,43662.68,43763.57,571.74,22623,False,False
2022-01-13 06:00:00+00:00,43642.94,43662.68,43708.42,43795.44,1073.36,26686,False,False
2022-01-13 07:00:00+00:00,43537.42,43708.42,43699.99,43764.98,836.92,26721,False,False
2022-01-13 08:00:00+00:00,43668.87,43699.99,43896.44,43898.33,1060.63,36609,False,False
2022-01-13 09:00:00+00:00,43740.01,43896.43,43883.0,43991.78,1022.26,30933,False,False
2022-01-13 10:00:00+00:00,43756.2,43883.0,43780.25,44014.51,1099.07,30285,False,False
2022-01-13 11:00:00+00:00,43500.0,43780.25,43602.31,43830.68,1425.69,35557,False,False
2022-01-13 12:00:00+00:00,43575.05,43603.58,43803.16,43811.0,768.8,26602,False,False
2022-01-13 13:00:00+00:00,43659.21,43803.16,43924.62,43939.0,1023.65,28001,False,False
2022-01-13 14:00:00+00:00,43840.28,43924.61,44154.52,44500.0,4866.89,73970,False,False
2022-01-13 15:00:00+00:00,42871.01,44154.52,43200.0,44211.0,4892.55,94997,False,False
2022-01-13 16:00:00+00:00,43070.42,43200.01,43250.89,43500.0,1782.99,44983,False,False
2022-01-13 17:00:00+00:00,42565.01,43250.92,42822.12,43255.04,2807.09,55440,False,False
2022-01-13 18:00:00+00:00,42628.38,42822.12,42709.29,42962.96,1040.6,29758,False,False
2022-01-13 19:00:00+00:00,42535.0,42709.29,42700.67,42896.81,1314.97,33477,False,False
2022-01-13 20:00:00+00:00,42311.22,42700.67,42796.18,42796.18,1918.72,38087,False,False
2022-01-13 21:00:00+00:00,42664.14,42796.18,42810.99,42879.76,871.73,23617,False,False
2022-01-13 22:00:00+00:00,42466.64,42810.99,42594.37,42888.18,770.26,25924,False,False
2022-01-13 23:00:00+00:00,42500.0,42597.02,42560.11,42771.94,933.52,25228,False,False
2022-01-14 00:00:00+00:00,42362.91,42558.35,42750.66,42784.0,1160.44,32065,False,False
2022-01-14 01:00:00+00:00,42541.81,42750.66,42581.12,42777.17,1138.08,23589,False,False
2022-01-14 02:00:00+00:00,42425.03,42581.12,42713.89,42728.08,1136.26,24884,False,False
2022-01-14 03:00:00+00:00,42572.02,42713.89,42623.87,42738.47,1100.14,22171,False,False
2022-01-14 04:00:00+00:00,42610.02,42623.87,42680.28,42880.0,937.36,24069,False,False
2022-01-14 05:00:00+00:00,42640.01,42679.0,42894.92,42905.15,871.33,23846,False,False
2022-01-14 06:00:00+00:00,42776.73,42895.0,42810.22,42978.1,961.01,27681,False,False
2022-01-14 07:00:00+00:00,42599.99,42810.22,42660.01,42886.58,1246.13,27625,False,False
2022-01-14 08:00:00+00:00,42244.37,42660.0,42519.99,42678.82,1845.45,39855,False,False
2022-01-14 09:00:00+00:00,42450.2,42519.99,42548.53,42688.84,1013.54,25613,False,False
2022-01-14 10:00:00+00:00,41916.73,42548.52,42075.29,42611.63,2117.99,44218,False,False
2022-01-14 11:00:00+00:00,41826.82,42075.29,42012.94,42075.71,2651.35,47847,False,False
2022-01-14 12:00:00+00:00,41725.95,42012.94,42057.26,42250.0,2023.38,40433,False,False
2022-01-14 13:00:00+00:00,42027.02,42057.26,42165.0,42321.23,1343.06,33520,False,False
2022-01-14 14:00:00+00:00,42117.81,42165.01,42975.88,43098.88,3013.09,56915,False,False
2022-01-14 15:00:00+00:00,42772.92,42975.89,43109.0,43347.42,2617.87,57848,False,False
2022-01-14 16:00:00+00:00,42863.0,43109.0,43201.06,43239.89,1549.42,37229,False,False
2022-01-14 17:00:00+00:00,42867.14,43201.06,42913.26,43270.96,1092.3,29530,False,False
2022-01-14 18:00:00+00:00,42777.0,42913.26,43050.04,43114.71,977.47,26561,False,False
2022-01-14 19:00:00+00:00,43004.16,43050.04,43077.93,43408.0,1012.44,29854,False,False
2022-01-14 20:00:00+00:00,43000.0,43077.93,43100.94,43189.86,624.57,23135,False,False
2022-01-14 21:00:00+00:00,43096.68,43100.94,43293.89,43448.78,831.62,26298,False,False
2022-01-14 22:00:00+00:00,43170.59,43296.29,43250.56,43393.75,714.79,22950,False,False
2022-01-14 23:00:00+00:00,43003.0,43250.56,43059.96,43286.7,661.8,23446,False,False
2022-01-15 00:00:00+00:00,42907.0,43059.96,43100.01,43174.0,776.17,25366,False,False
2022-01-15 01:00:00+00:00,42864.49,43100.0,42967.8,43150.0,712.2,22141,False,False
2022-01-15 02:00:00+00:00,42910.36,42967.8,43090.0,43090.0,659.7,21075,False,False
2022-01-15 03:00:00+00:00,42905.07,43089.99,42927.96,43121.05,825.13,21491,False,False
2022-01-15 04:00:00+00:00,42712.94,42927.95,42907.71,42961.46,1023.29,25710,False,False
2022-01-15 05:00:00+00:00,42820.68,42907.72,42985.96,43050.0,590.36,20543,False,False
2022-01-15 06:00:00+00:00,42873.53,42985.97,43068.4,43099.81,714.87,19915,False,False
2022-01-15 07:00:00+00:00,42928.78,43068.4,43088.12,43093.17,532.25,22233,False,False
2022-01-15 08:00:00+00:00,42956.0,43088.12,42983.95,43117.18,691.58,20335,False,False
2022-01-15 09:00:00+00:00,42884.01,42983.94,43061.7,43088.99,599.97,22313,False,False
2022-01-15 10:00:00+00:00,43002.02,43061.7,43096.75,43283.83,805.09,25508,False,False
2022-01-15 11:00:00+00:00,42958.67,43096.75,43017.59,43108.65,503.08,21881,False,False
2022-01-15 12:00:00+00:00,42555.0,43017.59,42715.56,43039.72,1441.46,39141,False,False
2022-01-15 13:00:00+00:00,42641.01,42715.57,42906.51,42973.28,846.44,28519,False,False
2022-01-15 14:00:00+00:00,42735.16,42906.51,43186.48,43315.0,1588.5,39500,False,False
2022-01-15 15:00:00+00:00,43077.79,43186.47,43401.21,43406.96,1104.14,29731,False,False
2022-01-15 16:00:00+00:00,43233.33,43401.21,43338.22,43430.98,1202.39,28646,False,False
2022-01-15 17:00:00+00:00,43251.61,43338.21,43383.26,43564.15,1662.49,35578,False,False
2022-01-15 18:00:00+00:00,43243.39,43383.26,43334.93,43391.11,992.47,26351,False,False
2022-01-15 19:00:00+00:00,43320.23,43334.92,43528.34,43554.79,712.83,22021,False,False
2022-01-15 20:00:00+00:00,43468.08,43528.33,43485.0,43800.0,1507.31,35046,False,False
2022-01-15 21:00:00+00:00,43160.23,43485.0,43296.72,43524.98,1085.45,25229,False,False
2022-01-15 22:00:00+00:00,43123.11,43296.72,43237.4,43398.4,627.41,22161,False,False
2022-01-15 23:00:00+00:00,43071.11,43237.39,43084.29,43375.0,731.46,20606,False,False
2022-01-16 00:00:00+00:00,42990.83,43084.29,43069.7,43117.5,772.87,24273,False,False
2022-01-16 01:00:00+00:00,42985.81,43069.69,42996.99,43153.63,405.42,18191,False,False
2022-01-16 02:00:00+00:00,42838.0,42996.99,42923.66,43087.18,1069.09,27107,False,False
2022-01-16 03:00:00+00:00,42861.49,42922.93,42977.22,43046.84,535.92,20954,False,False
2022-01-16 04:00:00+00:00,42850.16,42977.22,43023.02,43089.0,645.91,20382,False,False
2022-01-16 05:00:00+00:00,42953.17,43023.57,42958.69,43123.43,438.99,17957,False,False
2022-01-16 06:00:00+00:00,42925.88,42953.17,43200.0,43225.86,571.91,20659,False,False
2022-01-16 07:00:00+00:00,43117.24,43200.0,43202.21,43253.68,607.3,22963,False,False
2022-01-16 08:00:00+00:00,43059.99,43202.21,43070.27,43305.0,1312.7,38939,False,False
2022-01-16 09:00:00+00:00,43028.02,43070.26,43074.99,43131.37,1019.2,35800,False,False
2022-01-16 10:00:00+00:00,42868.31,43074.99,42899.99,43185.71,1172.95,27751,False,False
2022-01-16 11:00:00+00:00,42759.0,42900.0,42968.29,43042.67,1203.68,30687,False,False
2022-01-16 12:00:00+00:00,42954.16,42968.3,43005.93,43141.55,644.99,25280,False,False
2022-01-16 13:00:00+00:00,42581.79,43005.93,43129.54,43187.87,2260.54,43932,False,False
2022-01-16 14:00:00+00:00,43026.7,43129.54,43300.02,43416.05,1422.49,37075,False,False
2022-01-16 15:00:00+00:00,43139.24,43300.01,43219.53,43350.0,997.18,27983,False,False
2022-01-16 16:00:00+00:00,43172.01,43219.54,43381.45,43475.0,947.2,30124,False,False
2022-01-16 17:00:00+00:00,43051.08,43381.46,43071.88,43428.83,762.74,23914,False,False
2022-01-16 18:00:00+00:00,42969.32,43071.88,43066.8,43126.04,620.04,21230,False,False
2022-01-16 19:00:00+00:00,42790.02,43066.79,42824.79,43081.28,960.44,24183,False,False
2022-01-16 20:00:00+00:00,42750.25,42824.79,43029.01,43117.05,763.89,24119,False,False
2022-01-16 21:00:00+00:00,42900.7,43029.06,42951.01,43093.01,417.16,16307,False,False
2022-01-16 22:00:00+00:00,42940.0,42951.02,43190.01,43245.0,523.45,18363,False,False
2022-01-16 23:00:00+00:00,43048.2,43190.0,43071.66,43263.15,526.28,18167,False,False
2022-01-17 00:00:00+00:00,42871.65,43071.66,42891.12,43176.18,732.89,23320,False,False
2022-01-17 01:00:00+00:00,42810.0,42891.11,42894.05,42946.93,787.82,21762,False,False
2022-01-17 02:00:00+00:00,42785.85,42894.05,42918.6,43000.0,642.62,23383,False,False
2022-01-17 03:00:00+00:00,42624.11,42918.6,42647.4,42981.46,903.83,28632,False,False
2022-01-17 04:00:00+00:00,42601.0,42647.4,42622.99,42807.95,1238.0,37929,False,False
2022-01-17 05:00:00+00:00,42300.0,42622.99,42664.68,42699.0,1505.02,39583,False,False
2022-01-17 06:00:00+00:00,42643.58,42664.68,42748.92,42865.58,789.68,23520,False,False
2022-01-17 07:00:00+00:00,42643.0,42748.92,42656.03,42967.99,783.38,24879,False,False
2022-01-17 08:00:00+00:00,42567.93,42656.03,42790.35,42866.48,927.54,27068,False,False
2022-01-17 09:00:00+00:00,42726.81,42790.35,42838.94,42900.0,1080.5,33043,False,False
2022-01-17 10:00:00+00:00,42629.56,42838.94,42795.11,42894.99,774.14,28732,False,False
2022-01-17 11:00:00+00:00,42646.9,42795.11,42671.31,42842.79,739.07,24824,False,False
2022-01-17 12:00:00+00:00,42429.02,42671.3,42550.09,42793.16,1202.18,36741,False,False
2022-01-17 13:00:00+00:00,42500.18,42550.09,42646.38,42694.99,921.17,32286,False,False
2022-01-17 14:00:00+00:00,42553.82,42646.37,42661.71,42741.97,722.9,25640,False,False
2022-01-17 15:00:00+00:00,42385.0,42661.73,42477.66,42686.68,1332.14,36571,False,False
2022-01-17 16:00:00+00:00,42122.05,42477.67,42217.03,42538.47,2462.68,54801,False,False
2022-01-17 17:00:00+00:00,41950.0,42217.02,42110.83,42249.94,2484.09,52492,False,False
2022-01-17 18:00:00+00:00,41822.74,42110.84,42174.65,42299.0,2307.11,45560,False,False
2022-01-17 19:00:00+00:00,42095.69,42174.66,42238.31,42318.61,858.94,26861,False,False
2022-01-17 20:00:00+00:00,42013.12,42238.31,42083.47,42306.96,698.71,23654,False,False
2022-01-17 21:00:00+00:00,41609.78,42078.64,41724.2,42148.21,1463.11,38389,False,False
2022-01-17 22:00:00+00:00,41540.42,41724.19,42077.19,42392.66,1535.65,44925,False,False
2022-01-17 23:00:00+00:00,42049.38,42077.18,42201.62,42296.14,668.93,20699,False,False
2022-01-18 00:00:00+00:00,42129.97,42201.63,42361.8,42418.0,1131.74,29136,False,False
2022-01-18 01:00:00+00:00,42167.7,42361.8,42260.9,42436.66,1088.24,22303,False,False
2022-01-18 02:00:00+00:00,42142.85,42260.9,42272.03,42302.19,1166.28,28760,False,False
2022-01-18 03:00:00+00:00,41972.71,42272.04,42040.54,42298.47,1164.1,30494,False,False
2022-01-18 04:00:00+00:00,41886.25,42040.53,42033.75,42099.19,1440.3,31133,False,False
2022-01-18 05:00:00+00:00,41980.0,42033.75,42097.25,42191.02,986.84,23274,False,False
2022-01-18 06:00:00+00:00,42097.25,42097.25,42236.07,42337.3,619.18,23172,False,False
2022-01-18 07:00:00+00:00,41951.14,42236.07,42061.94,42276.38,1088.8,31026,False,False
2022-01-18 08:00:00+00:00,41639.51,42065.42,41718.73,42065.42,2003.03,50613,False,False
2022-01-18 09:00:00+00:00,41453.0,41718.73,41903.48,41990.93,2143.91,47190,False,False
2022-01-18 10:00:00+00:00,41829.21,41903.48,41924.72,42050.0,775.47,23856,False,False
2022-01-18 11:00:00+00:00,41694.54,41924.73,41854.14,41930.0,1100.87,29180,False,False
2022-01-18 12:00:00+00:00,41628.29,41854.13,41807.52,41950.0,866.78,27847,False,False
2022-01-18 13:00:00+00:00,41400.0,41807.52,41654.09,41842.84,1490.11,38841,False,False
2022-01-18 14:00:00+00:00,41250.0,41654.1,41449.34,41689.39,2059.22,50958,False,False
2022-01-18 15:00:00+00:00,41320.81,41449.34,41587.27,41842.96,1864.51,42927,False,False
2022-01-18 16:00:00+00:00,41381.66,41587.26,41706.66,41799.08,1248.54,35194,False,False
2022-01-18 17:00:00+00:00,41470.0,41710.84,41489.04,41737.38,906.15,28545,False,False
2022-01-18 18:00:00+00:00,41385.79,41489.04,41607.37,41672.01,929.01,28730,False,False
2022-01-18 19:00:00+00:00,41585.0,41607.36,41699.61,41770.8,683.75,21734,False,False
2022-01-18 20:00:00+00:00,41500.99,41695.59,41784.27,41784.97,729.05,22031,False,False
2022-01-18 21:00:00+00:00,41715.2,41784.97,42369.92,42484.08,2007.79,44920,False,False
2022-01-18 22:00:00+00:00,42229.35,42369.92,42480.96,42691.0,1058.92,32455,False,False
2022-01-18 23:00:00+00:00,42334.88,42480.96,42352.12,42560.91,771.51,20607,False,False
2022-01-19 00:00:00+00:00,42163.02,42352.12,42252.73,42482.51,895.72,23495,False,False
2022-01-19 01:00:00+00:00,42246.32,42246.51,42420.18,42458.87,887.63,19248,False,False
2022-01-19 02:00:00+00:00,42291.31,42420.17,42333.81,42500.0,677.01,20172,False,False
2022-01-19 03:00:00+00:00,41582.99,42340.23,41706.41,42341.56,2078.03,43666,False,False
2022-01-19 04:00:00+00:00,41587.53,41706.41,41712.02,41807.97,1173.44,26834,False,False
2022-01-19 05:00:00+00:00,41651.09,41712.01,41762.55,41809.72,954.75,20769,False,False
2022-01-19 06:00:00+00:00,41674.98,41765.99,41710.59,41849.94,713.09,20313,False,False
2022-01-19 07:00:00+00:00,41161.2,41710.59,41287.1,41710.59,1996.21,47960,False,False
2022-01-19 08:00:00+00:00,41138.56,41287.1,41368.68,41400.0,1604.63,39421,False,False
2022-01-19 09:00:00+00:00,41324.67,41368.68,41573.59,41672.39,1248.91,30134,False,False
2022-01-19 10:00:00+00:00,41290.0,41573.59,41505.53,41616.52,1348.85,30338,False,False
2022-01-19 11:00:00+00:00,41498.42,41509.06,42033.0,42178.48,2283.18,49652,False,False
2022-01-19 12:00:00+00:00,41893.62,42033.0,42094.99,42272.71,1326.29,35375,False,False
2022-01-19 13:00:00+00:00,42000.0,42094.99,42191.85,42332.07,1585.17,38803,False,False
2022-01-19 14:00:00+00:00,42057.19,42191.85,42495.38,42559.13,2215.92,47694,False,False
2022-01-19 15:00:00+00:00,41832.13,42495.38,41981.27,42532.65,2091.33,48655,False,False
2022-01-19 16:00:00+00:00,41697.46,41981.27,41912.76,42052.48,1519.92,41853,False,False
2022-01-19 17:00:00+00:00,41900.84,41912.77,42151.01,42355.9,2177.73,45106,False,False
2022-01-19 18:00:00+00:00,41876.58,42151.0,42005.0,42235.04,908.24,27858,False,False
2022-01-19 19:00:00+00:00,41746.23,42005.0,41873.79,42049.36,851.45,26709,False,False
2022-01-19 20:00:00+00:00,41548.0,41872.45,41631.4,41961.51,1063.83,28524,False,False
2022-01-19 21:00:00+00:00,41627.25,41629.35,41712.22,41841.07,794.86,21949,False,False
2022-01-19 22:00:00+00:00,41637.63,41712.22,41976.88,41993.98,703.17,20796,False,False
2022-01-19 23:00:00+00:00,41635.24,41976.89,41660.01,41989.42,586.38,19759,False,False
2022-01-20 00:00:00+00:00,41639.88,41660.0,41828.24,41860.55,725.51,21499,False,False
2022-01-20 01:00:00+00:00,41655.82,41828.23,41769.99,41877.55,883.34,26257,False,False
2022-01-20 02:00:00+00:00,41766.69,41770.0,41983.27,42068.91,862.98,26658,False,False
2022-01-20 03:00:00+00:00,41880.07,41983.26,41924.97,42082.26,769.11,22169,False,False
2022-01-20 04:00:00+00:00,41861.02,41924.97,41884.17,41989.3,780.74,21409,False,False
2022-01-20 05:00:00+00:00,41768.48,41884.17,41879.2,41948.96,946.49,26862,False,False
2022-01-20 06:00:00+00:00,41871.1,41879.19,42009.07,42052.11,1209.73,23540,False,False
2022-01-20 07:00:00+00:00,41930.77,42009.08,42058.31,42148.0,665.61,21290,False,False
2022-01-20 08:00:00+00:00,41874.57,42058.31,41966.58,42084.91,592.15,21388,False,False
2022-01-20 09:00:00+00:00,41807.94,41969.55,42053.53,42085.0,831.49,22614,False,False
2022-01-20 10:00:00+00:00,42004.39,42053.54,42105.29,42149.39,888.07,22814,False,False
2022-01-20 11:00:00+00:00,42045.05,42103.87,42129.44,42232.76,837.12,25797,False,False
2022-01-20 12:00:00+00:00,41900.05,42129.45,42033.76,42131.71,1141.58,30176,False,False
2022-01-20 13:00:00+00:00,41970.19,42033.77,42375.14,42466.88,1980.38,39220,False,False
2022-01-20 14:00:00+00:00,42368.77,42374.09,42969.66,43060.0,3692.57,65096,False,False
2022-01-20 15:00:00+00:00,42936.91,42969.67,43308.69,43456.0,4058.17,75078,False,False
2022-01-20 16:00:00+00:00,43144.84,43308.7,43274.78,43505.0,2473.72,49816,False,False
2022-01-20 17:00:00+00:00,42985.54,43274.77,43025.85,43307.48,1396.99,31612,False,False
2022-01-20 18:00:00+00:00,42805.0,43025.85,42834.19,43090.04,1259.69,27924,False,False
2022-01-20 19:00:00+00:00,42808.55,42834.19,42917.32,43241.38,1365.17,32247,False,False
2022-01-20 20:00:00+00:00,42571.22,42917.31,42723.71,42996.64,1482.97,30059,False,False
2022-01-20 21:00:00+00:00,41309.0,42723.72,41326.04,42730.9,4756.0,81106,False,False
2022-01-20 22:00:00+00:00,40860.0,41326.04,41167.25,41543.47,4147.2,90700,False,False
2022-01-20 23:00:00+00:00,40553.31,41164.57,40680.91,41176.93,4583.55,74276,False,False
2022-01-21 00:00:00+00:00,40404.0,40680.92,40894.8,41100.0,3247.35,61695,False,False
