timestamp,low,open,close,high,volume,price_outlier,volume_outlier
2022-01-01 00:00:00+00:00,1.307709,1.307724,1.329825,1.33334,640495.56,False,False
2022-01-01 01:00:00+00:00,1.327028,1.329745,1.327642,1.33716,589082.68,False,False
2022-01-01 02:00:00+00:00,1.324618,1.327932,1.325709,1.333981,351055.01,False,False
2022-01-01 03:00:00+00:00,1.324436,1.325868,1.324552,1.33006,469051.39,False,False
2022-01-01 04:00:00+00:00,1.306355,1.324655,1.307944,1.326351,504233.01,False,False
2022-01-01 05:00:00+00:00,1.307784,1.30858,1.3263,1.338317,698395.28,False,False
2022-01-01 06:00:00+00:00,1.315841,1.326695,1.316634,1.328836,310719.37,False,False
2022-01-01 07:00:00+00:00,1.314262,1.316351,1.323971,1.32731,288514.79,False,False
2022-01-01 08:00:00+00:00,1.321754,1.324073,1.326402,1.329391,356149.55,False,False
2022-01-01 09:00:00+00:00,1.319621,1.3264,1.327075,1.333159,365259.23,False,False
2022-01-01 10:00:00+00:00,1.31061,1.326915,1.316846,1.332729,424815.28,False,False
2022-01-01 11:00:00+00:00,1.316685,1.316981,1.31875,1.32558,295594.41,False,False
2022-01-01 12:00:00+00:00,1.318437,1.31882,1.330768,1.333103,439198.98,False,False
2022-01-01 13:00:00+00:00,1.326182,1.330753,1.329104,1.339,462928.99,False,False
2022-01-01 14:00:00+00:00,1.32447,1.329338,1.327351,1.33557,255529.49,False,False
2022-01-01 15:00:00+00:00,1.326023,1.327232,1.333695,1.3387,289921.59,False,False
2022-01-01 16:00:00+00:00,1.33076,1.333598,1.334956,1.339888,534592.52,False,False
2022-01-01 17:00:00+00:00,1.330519,1.335,1.346786,1.34923,699354.51,False,False
2022-01-01 18:00:00+00:00,1.3369,1.346205,1.343915,1.34826,763182.4,False,False
2022-01-01 19:00:00+00:00,1.33791,1.343916,1.346093,1.348601,506684.37,False,False
2022-01-01 20:00:00+00:00,1.344714,1.346093,1.353561,1.358052,676532.07,False,False
2022-01-01 21:00:00+00:00,1.350044,1.353561,1.361458,1.364,518585.6,False,False
2022-01-01 22:00:00+00:00,1.357062,1.361458,1.372359,1.375,682775.32,False,False
2022-01-01 23:00:00+00:00,1.36368,1.372359,1.379724,1.379809,708355.21,False,False
2022-01-02 00:00:00+00:00,1.3648,1.379369,1.373008,1.382209,661529.42,False,False
2022-01-02 01:00:00+00:00,1.350044,1.373044,1.350808,1.373497,795724.05,False,False
2022-01-02 02:00:00+00:00,1.351223,1.351746,1.35585,1.361676,407685.37,False,False
2022-01-02 03:00:00+00:00,1.3524,1.355857,1.355804,1.359996,265076.18,False,False
2022-01-02 04:00:00+00:00,1.341876,1.356495,1.348696,1.369883,978805.49,False,False
2022-01-02 05:00:00+00:00,1.34624,1.348291,1.35529,1.35529,447350.95,False,False
2022-01-02 06:00:00+00:00,1.35023,1.354312,1.357512,1.363676,331742.47,False,False
2022-01-02 07:00:00+00:00,1.351447,1.357258,1.354929,1.36545,393700.45,False,False
2022-01-02 08:00:00+00:00,1.348167,1.354804,1.356785,1.358748,198991.95,False,False
2022-01-02 09:00:00+00:00,1.353911,1.357239,1.357815,1.368598,366999.55,False,False
2022-01-02 10:00:00+00:00,1.356075,1.357805,1.360522,1.363107,236296.38,False,False
2022-01-02 11:00:00+00:00,1.359852,1.360693,1.363939,1.36779,144037.15,False,False
2022-01-02 12:00:00+00:00,1.355225,1.363866,1.367266,1.374932,551378.91,False,False
2022-01-02 13:00:00+00:00,1.357914,1.36687,1.358808,1.367147,543366.26,False,False
2022-01-02 14:00:00+00:00,1.355418,1.35845,1.360806,1.365709,351774.76,False,False
2022-01-02 15:00:00+00:00,1.359584,1.360831,1.36943,1.3723,448796.7,False,False
2022-01-02 16:00:00+00:00,1.369289,1.369969,1.384949,1.386813,1030446.5,False,False
2022-01-02 17:00:00+00:00,1.376864,1.385005,1.379687,1.390908,748236.88,False,False
2022-01-02 18:00:00+00:00,1.354969,1.379689,1.367879,1.380258,1376355.17,False,False
2022-01-02 19:00:00+00:00,1.36141,1.367471,1.361881,1.37328,410262.3,False,False
2022-01-02 20:00:00+00:00,1.35773,1.361818,1.364167,1.36554,379850.59,False,False
2022-01-02 21:00:00+00:00,1.36,1.364,1.362915,1.368045,335876.38,False,False
2022-01-02 22:00:00+00:00,1.362593,1.362646,1.370787,1.373721,344020.54,False,False
2022-01-02 23:00:00+00:00,1.370923,1.370923,1.378126,1.379562,444394.93,False,False
2022-01-03 00:00:00+00:00,1.361933,1.377377,1.362159,1.377529,480083.77,False,False
2022-01-03 01:00:00+00:00,1.36076,1.362247,1.366953,1.367775,259765.48,False,False
2022-01-03 02:00:00+00:00,1.351328,1.366866,1.360631,1.3669,423062.51,False,False
2022-01-03 03:00:00+00:00,1.34525,1.360045,1.35058,1.362023,253344.22,False,False
2022-01-03 04:00:00+00:00,1.346514,1.35082,1.348858,1.353933,419269.43,False,False
2022-01-03 05:00:00+00:00,1.34458,1.34856,1.355792,1.36041,462825.25,False,False
2022-01-03 06:00:00+00:00,1.34751,1.355725,1.348725,1.356094,208642.45,False,False
2022-01-03 07:00:00+00:00,1.346029,1.34841,1.352357,1.352511,166254.06,False,False
2022-01-03 08:00:00+00:00,1.35175,1.35235,1.355264,1.36,225618.66,False,False
2022-01-03 09:00:00+00:00,1.348671,1.355762,1.356974,1.358839,247252.84,False,False
2022-01-03 10:00:00+00:00,1.357039,1.357753,1.36129,1.36605,326661.29,False,False
2022-01-03 11:00:00+00:00,1.36156,1.36156,1.370211,1.373103,288667.84,False,False
2022-01-03 12:00:00+00:00,1.358481,1.370997,1.360472,1.373706,377210.56,False,False
2022-01-03 13:00:00+00:00,1.360679,1.360679,1.365027,1.37067,442094.7,False,False
2022-01-03 14:00:00+00:00,1.358879,1.365042,1.36,1.37088,748450.89,False,False
2022-01-03 15:00:00+00:00,1.35034,1.36,1.353077,1.367168,498190.52,False,False
2022-01-03 16:00:00+00:00,1.324951,1.353503,1.333265,1.356406,2033980.86,False,False
2022-01-03 17:00:00+00:00,1.330791,1.333206,1.338987,1.343667,539499.69,False,False
2022-01-03 18:00:00+00:00,1.338224,1.338909,1.340674,1.345599,341382.02,False,False
2022-01-03 19:00:00+00:00,1.328842,1.340709,1.329801,1.346269,456582.23,False,False
2022-01-03 20:00:00+00:00,1.310501,1.328909,1.3196,1.331962,1031396.06,False,False
2022-01-03 21:00:00+00:00,1.312385,1.319368,1.324194,1.32816,792004.1,False,False
2022-01-03 22:00:00+00:00,1.320701,1.324579,1.322522,1.33,419572.14,False,False
2022-01-03 23:00:00+00:00,1.316514,1.322545,1.319068,1.328298,446557.98,False,False
2022-01-04 00:00:00+00:00,1.298,1.31918,1.304939,1.323486,1072137.91,False,False
2022-01-04 01:00:00+00:00,1.298251,1.30482,1.301856,1.310195,754920.67,False,False
2022-01-04 02:00:00+00:00,1.294911,1.301626,1.306346,1.31112,771304.55,False,False
2022-01-04 03:00:00+00:00,1.302064,1.306053,1.3143,1.31649,389848.86,False,False
2022-01-04 04:00:00+00:00,1.306087,1.313773,1.308076,1.31671,369004.45,False,False
2022-01-04 05:00:00+00:00,1.306152,1.308371,1.312836,1.317593,373684.76,False,False
2022-01-04 06:00:00+00:00,1.309923,1.313035,1.314801,1.31642,217813.38,False,False
2022-01-04 07:00:00+00:00,1.311885,1.31483,1.32457,1.32457,304164.5,False,False
2022-01-04 08:00:00+00:00,1.31997,1.324491,1.322136,1.332999,782154.2,False,False
2022-01-04 09:00:00+00:00,1.318365,1.321986,1.320644,1.328711,313207.65,False,False
2022-01-04 10:00:00+00:00,1.320672,1.320672,1.331875,1.333397,349224.59,False,False
2022-01-04 11:00:00+00:00,1.331863,1.332044,1.340578,1.3417,285379.98,False,False
2022-01-04 12:00:00+00:00,1.32778,1.340387,1.338843,1.342286,521577.74,False,False
2022-01-04 13:00:00+00:00,1.331831,1.33888,1.342085,1.343167,554371.77,False,False
2022-01-04 14:00:00+00:00,1.33708,1.342701,1.346491,1.34914,644054.06,False,False
2022-01-04 15:00:00+00:00,1.334564,1.346409,1.336919,1.351162,704763.99,False,False
2022-01-04 16:00:00+00:00,1.328883,1.337,1.3364,1.340584,625168.2,False,False
2022-01-04 17:00:00+00:00,1.333586,1.33635,1.33646,1.35046,963080.61,False,False
2022-01-04 18:00:00+00:00,1.302657,1.337056,1.309033,1.34525,1266011.1,False,False
2022-01-04 19:00:00+00:00,1.301931,1.308298,1.316263,1.32856,717043.71,False,False
2022-01-04 20:00:00+00:00,1.312815,1.316264,1.319063,1.32714,822712.41,False,False
2022-01-04 21:00:00+00:00,1.312824,1.319823,1.320044,1.322128,536002.03,False,False
2022-01-04 22:00:00+00:00,1.31438,1.320102,1.327325,1.327325,314444.64,False,False
2022-01-04 23:00:00+00:00,1.30758,1.326935,1.308997,1.327265,566263.72,False,False
2022-01-05 00:00:00+00:00,1.30348,1.309023,1.326786,1.327687,678534.2,False,False
2022-01-05 01:00:00+00:00,1.32027,1.326755,1.320304,1.334347,480872.83,False,False
2022-01-05 02:00:00+00:00,1.320404,1.320404,1.326096,1.330763,847934.6,False,False
2022-01-05 03:00:00+00:00,1.324928,1.326508,1.331682,1.334412,1315261.72,False,False
2022-01-05 04:00:00+00:00,1.329307,1.331583,1.333363,1.33592,399901.14,False,False
2022-01-05 05:00:00+00:00,1.328825,1.33311,1.332362,1.335217,180256.35,False,False
2022-01-05 06:00:00+00:00,1.330078,1.332326,1.344236,1.345965,441807.28,False,False
2022-01-05 07:00:00+00:00,1.337003,1.344247,1.339605,1.35355,489887.56,False,False
2022-01-05 08:00:00+00:00,1.33489,1.340761,1.345635,1.351405,477868.39,False,False
2022-01-05 09:00:00+00:00,1.342,1.34554,1.347841,1.348794,352922.99,False,False
2022-01-05 10:00:00+00:00,1.34275,1.347841,1.345766,1.352491,295653.81,False,False
2022-01-05 11:00:00+00:00,1.32347,1.346524,1.32903,1.346788,523386.12,False,False
2022-01-05 12:00:00+00:00,1.316211,1.328863,1.329722,1.333295,997204.62,False,False
2022-01-05 13:00:00+00:00,1.31624,1.329447,1.325081,1.336906,793261.23,False,False
2022-01-05 14:00:00+00:00,1.317881,1.325151,1.331395,1.33271,845169.19,False,False
2022-01-05 15:00:00+00:00,1.321514,1.330852,1.326674,1.333226,442064.44,False,False
2022-01-05 16:00:00+00:00,1.3196,1.326885,1.319761,1.328415,436114.68,False,False
2022-01-05 17:00:00+00:00,1.3059,1.3196,1.306422,1.323867,754875.12,False,False
2022-01-05 18:00:00+00:00,1.30079,1.306799,1.309429,1.314653,961370.24,False,False
2022-01-05 19:00:00+00:00,1.2425,1.309239,1.256254,1.313658,3689364.16,False,False
2022-01-05 20:00:00+00:00,1.226,1.255765,1.248969,1.265112,3041553.39,False,False
2022-01-05 21:00:00+00:00,1.241012,1.248791,1.243545,1.266696,1552522.62,False,False
2022-01-05 22:00:00+00:00,1.193065,1.243965,1.234993,1.249429,3961543.71,False,False
2022-01-05 23:00:00+00:00,1.225776,1.23515,1.229409,1.24816,1387226.49,False,False
2022-01-06 00:00:00+00:00,1.2222,1.23058,1.239431,1.243416,1121271.47,False,False
2022-01-06 01:00:00+00:00,1.222809,1.240498,1.231644,1.244185,916865.58,False,False
2022-01-06 02:00:00+00:00,1.22233,1.23135,1.225667,1.236937,661414.14,False,False
2022-01-06 03:00:00+00:00,1.203057,1.225238,1.203433,1.229969,1296557.43,False,False
2022-01-06 04:00:00+00:00,1.197497,1.204277,1.22035,1.223979,1404855.47,False,False
2022-01-06 05:00:00+00:00,1.214405,1.220803,1.219785,1.2319,1272957.34,False,False
2022-01-06 06:00:00+00:00,1.208737,1.219415,1.217684,1.227856,772357.43,False,False
2022-01-06 07:00:00+00:00,1.212,1.217548,1.222817,1.22484,581122.23,False,False
2022-01-06 08:00:00+00:00,1.20718,1.222915,1.216982,1.224797,554234.24,False,False
2022-01-06 09:00:00+00:00,1.192001,1.217018,1.197584,1.218726,1435406.67,False,False
2022-01-06 10:00:00+00:00,1.197708,1.197708,1.213983,1.2192,1179752.37,False,False
2022-01-06 11:00:00+00:00,1.19713,1.213952,1.20478,1.216711,767703.83,False,False
2022-01-06 12:00:00+00:00,1.186565,1.204249,1.212661,1.213069,1006019.27,False,False
2022-01-06 13:00:00+00:00,1.212674,1.212674,1.232751,1.2363,1213683.0,False,False
2022-01-06 14:00:00+00:00,1.22602,1.232421,1.2305,1.24772,1039200.23,False,False
2022-01-06 15:00:00+00:00,1.220013,1.230809,1.231828,1.23623,740766.52,False,False
2022-01-06 16:00:00+00:00,1.225399,1.232164,1.2358,1.241576,650085.53,False,False
2022-01-06 17:00:00+00:00,1.23292,1.2358,1.2388,1.243969,553163.95,False,False
2022-01-06 18:00:00+00:00,1.237595,1.23916,1.253405,1.25429,740057.53,False,False
2022-01-06 19:00:00+00:00,1.23999,1.25345,1.248169,1.255004,1328259.47,False,False
2022-01-06 20:00:00+00:00,1.247341,1.24815,1.296174,1.298529,2665169.24,False,False
2022-01-06 21:00:00+00:00,1.270852,1.295973,1.272445,1.297544,1795067.3,False,False
2022-01-06 22:00:00+00:00,1.261586,1.272702,1.283226,1.285874,1920374.98,False,False
2022-01-06 23:00:00+00:00,1.27378,1.282964,1.280891,1.28502,587252.94,False,False
2022-01-07 00:00:00+00:00,1.263463,1.279539,1.268793,1.28458,1167209.63,False,False
2022-01-07 01:00:00+00:00,1.260801,1.268391,1.266942,1.277623,949901.16,False,False
2022-01-07 02:00:00+00:00,1.251995,1.26626,1.255532,1.268164,1150752.98,False,False
2022-01-07 03:00:00+00:00,1.202539,1.255655,1.206596,1.257795,3368139.21,False,False
2022-01-07 04:00:00+00:00,1.195,1.207132,1.231933,1.239551,3147374.13,False,False
2022-01-07 05:00:00+00:00,1.208062,1.232344,1.219505,1.234855,1488462.72,False,False
2022-01-07 06:00:00+00:00,1.19914,1.219318,1.201317,1.220193,985545.18,False,False
2022-01-07 07:00:00+00:00,1.19,1.201395,1.208327,1.2125,1087817.22,False,False
2022-01-07 08:00:00+00:00,1.203558,1.208096,1.229124,1.24499,1768535.32,False,False
2022-01-07 09:00:00+00:00,1.226893,1.22891,1.234251,1.238459,552458.64,False,False
2022-01-07 10:00:00+00:00,1.222126,1.234312,1.22243,1.237561,536550.86,False,False
2022-01-07 11:00:00+00:00,1.221641,1.222942,1.232474,1.24072,754645.37,False,False
2022-01-07 12:00:00+00:00,1.232503,1.232503,1.237184,1.24954,667830.98,False,False
2022-01-07 13:00:00+00:00,1.19829,1.237111,1.210099,1.247058,2334725.66,False,False
2022-01-07 14:00:00+00:00,1.208391,1.210965,1.227579,1.231501,813854.55,False,False
2022-01-07 15:00:00+00:00,1.190319,1.229019,1.209914,1.229019,1813255.35,False,False
2022-01-07 16:00:00+00:00,1.19572,1.209772,1.236529,1.238924,1754548.56,False,False
2022-01-07 17:00:00+00:00,1.2232,1.236529,1.231538,1.239649,967197.21,False,False
2022-01-07 18:00:00+00:00,1.211975,1.23119,1.218394,1.232876,518895.15,False,False
2022-01-07 19:00:00+00:00,1.210363,1.218698,1.224217,1.227472,846821.23,False,False
2022-01-07 20:00:00+00:00,1.21699,1.225143,1.225543,1.2309,571383.07,False,False
2022-01-07 21:00:00+00:00,1.222227,1.225629,1.2245,1.228587,274020.29,False,False
2022-01-07 22:00:00+00:00,1.206383,1.224146,1.210162,1.224732,434726.18,False,False
2022-01-07 23:00:00+00:00,1.20156,1.210162,1.20873,1.21376,786115.76,False,False
2022-01-08 00:00:00+00:00,1.20712,1.209708,1.226163,1.22769,886364.2,False,False
2022-01-08 01:00:00+00:00,1.218625,1.226245,1.220828,1.2329,1653690.48,False,False
2022-01-08 02:00:00+00:00,1.213397,1.220793,1.221335,1.222719,558011.19,False,False
2022-01-08 03:00:00+00:00,1.211468,1.221328,1.222917,1.226574,558213.09,False,False
2022-01-08 04:00:00+00:00,1.21743,1.223259,1.227377,1.232688,579605.13,False,False
2022-01-08 05:00:00+00:00,1.22455,1.227499,1.230685,1.232152,368286.99,False,False
2022-01-08 06:00:00+00:00,1.221661,1.231022,1.230209,1.23255,377817.99,False,False
2022-01-08 07:00:00+00:00,1.229,1.230292,1.23773,1.241916,561686.91,False,False
2022-01-08 08:00:00+00:00,1.237305,1.237767,1.239494,1.245778,762416.56,False,False
2022-01-08 09:00:00+00:00,1.237389,1.239715,1.252513,1.253477,593689.18,False,False
2022-01-08 10:00:00+00:00,1.234162,1.252388,1.240139,1.252842,560410.82,False,False
2022-01-08 11:00:00+00:00,1.233552,1.240291,1.237856,1.242,428369.36,False,False
2022-01-08 12:00:00+00:00,1.228907,1.237071,1.233072,1.2448,656301.05,False,False
2022-01-08 13:00:00+00:00,1.229,1.233114,1.23134,1.23774,395746.95,False,False
2022-01-08 14:00:00+00:00,1.223967,1.231312,1.224078,1.235693,717157.77,False,False
2022-01-08 15:00:00+00:00,1.210439,1.224781,1.215573,1.22662,682170.57,False,False
2022-01-08 16:00:00+00:00,1.20101,1.2158,1.201163,1.224752,963951.85,False,False
2022-01-08 17:00:00+00:00,1.150039,1.201217,1.155469,1.205841,4143728.52,False,False
2022-01-08 18:00:00+00:00,1.125,1.154999,1.13448,1.17345,4127361.57,False,False
2022-01-08 19:00:00+00:00,1.12662,1.133407,1.14477,1.153291,2368827.85,False,False
2022-01-08 20:00:00+00:00,1.135071,1.143878,1.14628,1.155558,1267071.77,False,False
2022-01-08 21:00:00+00:00,1.143085,1.146166,1.186427,1.19607,1854186.03,False,False
2022-01-08 22:00:00+00:00,1.184567,1.186268,1.209924,1.231323,1834968.02,False,False
2022-01-08 23:00:00+00:00,1.17925,1.210109,1.181768,1.211918,1541116.61,False,False
2022-01-09 00:00:00+00:00,1.17263,1.181556,1.192407,1.196095,919103.09,False,False
2022-01-09 01:00:00+00:00,1.178892,1.193604,1.185235,1.195543,557216.12,False,False
2022-01-09 02:00:00+00:00,1.182888,1.184998,1.193073,1.198741,594808.62,False,False
2022-01-09 03:00:00+00:00,1.173981,1.193004,1.175673,1.193004,966622.59,False,False
2022-01-09 04:00:00+00:00,1.175323,1.17555,1.187082,1.187587,635151.9,False,False
2022-01-09 05:00:00+00:00,1.175537,1.187025,1.177269,1.18904,469375.3,False,False
2022-01-09 06:00:00+00:00,1.17356,1.177621,1.180058,1.18672,316354.56,False,False
2022-01-09 07:00:00+00:00,1.172745,1.180445,1.177569,1.184288,406438.17,False,False
2022-01-09 08:00:00+00:00,1.161557,1.177552,1.165954,1.18251,644532.7,False,False
2022-01-09 09:00:00+00:00,1.156874,1.165916,1.160434,1.173695,566861.98,False,False
2022-01-09 10:00:00+00:00,1.15176,1.160535,1.163854,1.168436,588095.8,False,False
2022-01-09 11:00:00+00:00,1.15943,1.163854,1.163121,1.1745,551449.25,False,False
2022-01-09 12:00:00+00:00,1.15565,1.163077,1.164064,1.16974,642615.49,False,False
2022-01-09 13:00:00+00:00,1.153569,1.164039,1.154831,1.167208,776026.23,False,False
2022-01-09 14:00:00+00:00,1.155034,1.155034,1.160184,1.17,580447.32,False,False
2022-01-09 15:00:00+00:00,1.14743,1.16004,1.162522,1.162602,773944.94,False,False
2022-01-09 16:00:00+00:00,1.157228,1.162384,1.18933,1.18933,1000051.36,False,False
2022-01-09 17:00:00+00:00,1.18222,1.189262,1.188814,1.19516,1032311.35,False,False
2022-01-09 18:00:00+00:00,1.18391,1.189346,1.18558,1.199162,1059131.91,False,False
2022-01-09 19:00:00+00:00,1.18383,1.185615,1.201559,1.20589,1041826.79,False,False
2022-01-09 20:00:00+00:00,1.192681,1.201986,1.193064,1.205958,753952.82,False,False
2022-01-09 21:00:00+00:00,1.179891,1.192733,1.182371,1.199345,761446.77,False,False
2022-01-09 22:00:00+00:00,1.180217,1.182544,1.181855,1.192864,491073.29,False,False
2022-01-09 23:00:00+00:00,1.16752,1.182563,1.17023,1.185533,680243.76,False,False
2022-01-10 00:00:00+00:00,1.162709,1.170257,1.163922,1.181034,531531.82,False,False
2022-01-10 01:00:00+00:00,1.160118,1.163937,1.167912,1.16856,618595.71,False,False
2022-01-10 02:00:00+00:00,1.155806,1.167671,1.165743,1.169579,611289.1,False,False
2022-01-10 03:00:00+00:00,1.157123,1.165718,1.162198,1.165718,543492.68,False,False
2022-01-10 04:00:00+00:00,1.160611,1.162137,1.171124,1.17356,458030.08,False,False
2022-01-10 05:00:00+00:00,1.167877,1.171864,1.178173,1.180665,457121.44,False,False
2022-01-10 06:00:00+00:00,1.16792,1.177857,1.176805,1.178016,355305.68,False,False
2022-01-10 07:00:00+00:00,1.17289,1.176299,1.17636,1.179608,366063.63,False,False
2022-01-10 08:00:00+00:00,1.163919,1.176981,1.168415,1.178494,329726.22,False,False
2022-01-10 09:00:00+00:00,1.164383,1.16872,1.167922,1.171219,326484.22,False,False
2022-01-10 10:00:00+00:00,1.163391,1.167391,1.165778,1.177605,339289.13,False,False
2022-01-10 11:00:00+00:00,1.14775,1.166041,1.151589,1.166041,736147.15,False,False
2022-01-10 12:00:00+00:00,1.120247,1.151726,1.121159,1.154014,1366610.01,False,False
2022-01-10 13:00:00+00:00,1.111316,1.12072,1.114366,1.127959,1296613.52,False,False
2022-01-10 14:00:00+00:00,1.070014,1.113733,1.120639,1.130457,5476594.84,False,False
2022-01-10 15:00:00+00:00,1.096443,1.119756,1.113798,1.122645,2167343.39,False,False
2022-01-10 16:00:00+00:00,1.1079,1.114007,1.133178,1.13742,2135387.48,False,False
2022-01-10 17:00:00+00:00,1.09119,1.132923,1.108947,1.136634,1933768.18,False,False
2022-01-10 18:00:00+00:00,1.107241,1.108504,1.122042,1.125519,1110982.95,False,False
2022-01-10 19:00:00+00:00,1.110999,1.122324,1.115,1.130095,734434.79,False,False
2022-01-10 20:00:00+00:00,1.10854,1.11678,1.12841,1.130555,797800.99,False,False
2022-01-10 21:00:00+00:00,1.127018,1.128656,1.135522,1.14342,1076809.06,False,False
2022-01-10 22:00:00+00:00,1.12312,1.135967,1.130626,1.138876,578122.43,False,False
2022-01-10 23:00:00+00:00,1.122958,1.130685,1.122958,1.135754,466777.87,False,False
